PROVIDER;DESCRIPTION;CONTEXT;NAMESPACE;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_TITLE;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_ATTRIBUTEDESCRIPTION;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_WEIGHT;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:namespace-controller does not have pod create access.;8099ef30-32c3-4d15-afa5-39548b94c933;system:controller:namespace-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:node-controller does not have pod create access.;af741850-b1ed-4482-913b-90997eafe0d7;system:controller:node-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;FAIL;ClusterRole system:controller:persistent-volume-binder has pod create access.;ec8bfdb2-cd14-411f-8dda-d5396ca45190;system:controller:persistent-volume-binder;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:pod-garbage-collector does not have pod create access.;9d74db35-ba75-4cdd-8c3b-34aff673770c;system:controller:pod-garbage-collector;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:pv-protection-controller does not have pod create access.;81d709cc-646c-425c-94c4-0d34df067315;system:controller:pv-protection-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:pvc-protection-controller does not have pod create access.;5f5c90e2-6f71-456b-b482-66b61bb6830d;system:controller:pvc-protection-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;FAIL;ClusterRole system:controller:replicaset-controller has pod create access.;f8d955d8-134a-4788-bf33-ae0af2463ae0;system:controller:replicaset-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;FAIL;ClusterRole system:controller:replication-controller has pod create access.;e6bc48c1-0e2a-42c2-9982-1f71e8223d3e;system:controller:replication-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:resource-claim-controller does not have pod create access.;0ef98b89-b8d4-48cd-96a5-2855f702dfe5;system:controller:resource-claim-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:resourcequota-controller does not have pod create access.;c78614ff-4618-4146-ae91-dfbd5560cd87;system:controller:resourcequota-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:root-ca-cert-publisher does not have pod create access.;6b83cf58-ec96-46c2-94a9-866bf6c099d6;system:controller:root-ca-cert-publisher;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:route-controller does not have pod create access.;450a1973-e2fc-48f1-a3df-9f972851ab66;system:controller:route-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:selinux-warning-controller does not have pod create access.;83360bbf-ee3a-4c02-8a61-f997e2ced4cb;system:controller:selinux-warning-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:service-account-controller does not have pod create access.;db72113f-6d90-4fe7-a24c-de5828f02e88;system:controller:service-account-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:service-cidrs-controller does not have pod create access.;548fc2e6-2769-4893-8b89-ddef15557218;system:controller:service-cidrs-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:service-controller does not have pod create access.;955e9ede-e958-4144-8f17-e712bbc3d182;system:controller:service-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;FAIL;ClusterRole system:controller:statefulset-controller has pod create access.;80a1fa57-1a34-40e5-9b9d-ad6e1327a456;system:controller:statefulset-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:ttl-after-finished-controller does not have pod create access.;eda36bcc-1514-41e0-9644-7c6741510cef;system:controller:ttl-after-finished-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:ttl-controller does not have pod create access.;3fd1dc20-694d-49c8-a929-32eab960d482;system:controller:ttl-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
kubernetes;Prowler ThreatScore Compliance Framework for Kubernetes ensures that Kubernetes clusters are compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Logging and Monitoring, and Encryption. This framework provides a comprehensive security assessment for Kubernetes environments focusing on workload security, RBAC configurations, container isolation, audit logging, and encryption controls that are directly controllable by users in both managed and self-managed Kubernetes deployments.;context: kind-meridian-security;namespace: cluster-wide;2026-06-05 00:25:49.084544;1.3.13;Ensure access to create pods is minimized through RBAC;Pod creation access minimized;1. IAM;1.3 Privilege Escalation Prevention;The ability to create pods is a powerful permission in Kubernetes, as it allows users to run arbitrary code in the cluster. Access to create pods should be restricted to only those users and service accounts that require it. Unrestricted pod creation can lead to privilege escalation, resource exhaustion, and deployment of malicious workloads.;Users with pod creation permissions can potentially escalate privileges by creating pods with privileged security contexts, host namespace access, or by mounting sensitive host paths or secrets. They could also deploy malicious containers to perform reconnaissance, exfiltrate data, or attack other workloads. Restricting pod creation to authorized users and service accounts, and implementing admission controls to validate pod security configurations, prevents unauthorized workload deployment and privilege escalation through pod manipulation.;4;100;PASS;ClusterRole system:controller:validatingadmissionpolicy-status-controller does not have pod create access.;9a4a8e11-1823-4541-9833-2ac8ab712d90;system:controller:validatingadmissionpolicy-status-controller;rbac_minimize_pod_creation_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for Kubernetes
